id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G08320.2,5.6342,6.0093,6.6832,4.4586,6.2829,6.6872,4.5328,6.5464,6.0922,5.8705,4.1772,4.5278,4.3129,4.3509,4.8374,3.302,3.402,4.3779,4.4061,6.2061,5.7894
AT1G49130.1,5.6051,4.8751,7.0854,5.9193,4.0351,4.4783,4.9196,1.6662,2.1183,3.8562,3.4591,5.6784,3.273,1.7354,10.0155,2.7709,3.1242,4.5297,3.5306,4.1162,3.758
AT1G52830.1,6.7256,5.9825,14.0706,5.1915,5.2349,8.9762,3.2747,4.7221,4.1136,1.4268,1.3501,3.1393,1.9955,0.7058,2.3082,1.5561,1.1064,1.9017,2.3517,2.0436,1.9022
AT1G74500.1,5.3557,7.8348,8.279,4.1573,9.3853,8.3821,4.72,6.8744,10.5304,4.865,5.0951,6.5793,3.0929,5.76,4.4283,4.3576,3.3463,4.1693,2.0727,2.6096,3.2106
AT2G22430.1,46.0384,39.8755,62.1077,36.2858,38.7844,46.3019,25.9322,27.932,41.9646,31.558,23.0644,35.604,23.2824,16.4249,39.1059,23.739,24.6002,32.6127,31.3152,34.3532,38.6391
AT2G22770.1,26.1359,22.9468,41.1616,21.2212,16.0047,22.9998,14.7489,12.838,20.1188,12.1264,12.2966,19.1197,10.1138,7.3049,18.444,10.3375,10.1688,14.9312,11.4606,10.7626,13.7344
AT2G37740.1,1.022,0.9968,1.4697,1.0323,0.6126,1.0604,0.704,0.7263,0.8708,0.6691,0.6614,0.8946,0.6671,0.3195,1.2173,0.4025,0.334,0.7099,0.6851,1.1345,0.7429
AT3G02940.1,0.7977,1.0077,1.9078,0.6949,0.6692,0.9381,0.5029,0.8273,0.5017,0.392,0.4551,0.3193,0.3804,0.1671,0.6158,0.3001,0.3317,0.2244,0.2424,0.5076,0.3791
AT3G03450.1,10.6536,15.8841,14.6644,8.3338,14.8258,12.9149,13.0189,26.5764,17.677,19.5233,10.6382,11.809,7.2019,10.5669,4.453,7.5754,5.8036,5.144,4.1048,4.3501,3.7788
AT3G56970.1,1.6612,2.1442,1.7712,1.0368,2.2535,2.4616,1.1779,1.2009,2.4631,1.5349,1.5827,1.835,1.0243,1.2805,2.6624,0.848,0.9301,1.1512,0.5435,0.7817,0.7462
AT4G25470.1,2.1215,1.7934,0.9365,1.1296,0.9495,0.3861,0.8528,0.6627,0.7291,0.4636,1.2319,0.6035,0.7986,1.0505,0.7589,0.5459,0.3238,0.3974,0.5245,0.5032,0.2659
AT5G12870.1,1.6839,2.0234,2.1799,1.9203,2.1854,1.7745,1.5944,1.6185,1.2067,2.2429,1.1314,1.7301,1.1313,0.4735,1.791,0.696,0.8548,0.9448,0.9803,0.9085,0.8378
