id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G01480,0.9055,1.1376,1.2021,0.7945,0.6429,0.7433,0.6438,0.6726,0.4537,0.9572,0.6068,0.5755,0.487,0.5631,0.7884,0.5565,0.4423,0.4692,0.7739,0.8352,0.8206
AT1G03820,1.6564,2.3849,2.5461,1.8417,1.9534,2.2202,1.5282,0.5912,1.179,0.6611,1.8388,1.4065,0.8349,0.2382,1.2489,0.5992,0.3553,0.9293,0.4224,0.5179,0.458
AT1G08005,1.3314,1.1688,1.1493,1.0935,0.8937,1.2693,0.8026,0.2345,0.4338,0.7846,0.8351,0.6389,0.8588,0.5239,0.4765,0.8801,1.0135,0.4487,0.3951,0.1782,0.2147
AT1G08390,2.9683,2.6057,2.7544,2.5391,2.1164,3.133,1.9677,1.1077,2.0522,2.5497,4.1868,1.4238,2.3926,2.8682,3.3151,2.268,2.5981,2.2892,2.5833,2.2247,2.5036
AT1G08430,2.3082,2.543,2.7793,1.7552,1.745,2.0959,1.6658,1.2009,1.5299,2.3497,2.0249,2.4821,1.4932,0.99,3.106,1.6479,1.1283,2.3333,1.984,2.202,2.2431
AT1G11120,19.0659,20.5443,23.862,15.7061,15.4991,18.1266,13.962,11.9057,13.5975,8.3506,10.8809,9.2594,9.9296,11.5294,10.9423,13.5066,13.1712,12.9134,13.1433,14.9963,14.784
AT1G11175,17.0617,13.7043,9.6739,6.0671,9.3066,4.7088,6.5852,5.481,3.4924,5.8023,7.2832,2.4069,7.73,6.6117,2.5914,10.1319,11.5849,4.0658,13.9992,13.891,10.0769
AT1G11800,2.4606,2.8283,2.6373,2.0725,1.8373,2.541,1.6784,1.4242,1.7815,1.5399,1.8085,1.621,1.8963,1.807,1.8847,2.2334,2.2844,2.5173,2.1029,2.5037,2.8667
AT1G11840,66.1541,66.5001,79.4524,66.4847,56.7881,70.3707,45.185,41.4514,54.0255,43.0444,49.21,63.9574,50.647,36.5513,93.66,41.978,43.3578,56.4634,49.1744,49.0121,54.7995
AT1G11960,3.9781,3.5485,4.694,4.1923,3.5055,3.4063,2.6298,2.5193,2.4302,2.7684,1.8421,3.1926,1.7592,1.562,3.9293,1.9968,2.3254,3.1631,2.3748,3.075,3.1685
AT1G13900,9.0626,10.0824,10.4242,9.1334,6.5676,7.8756,5.6778,5.2914,5.9983,5.4721,5.171,6.7273,6.2195,4.3475,7.2844,6.5459,8.2392,9.0484,9.0709,9.5351,8.5431
AT1G15100,58.9057,48.1093,35.3941,23.168,32.2338,28.9361,22.8462,21.7324,28.2323,19.5933,35.6161,27.1933,25.1675,23.4156,24.6303,30.9397,27.9871,28.0642,31.8099,37.3342,35.6003
AT1G17090,7.0067,7.029,6.9118,4.5209,5.7649,9.0424,3.5386,4.5681,4.8302,4.3892,8.1578,3.52,4.303,2.842,6.3798,3.5279,4.0633,4.3789,2.6694,3.201,3.3772
AT1G17345,2.316,2.6443,1.2681,3.401,3.1739,2.8847,4.6957,3.965,3.6286,5.6544,9.4996,3.6558,10.3311,10.0986,9.1827,12.5923,9.8844,6.8089,9.2008,8.7268,6.2594
AT1G18470,9.9442,10.4869,13.6946,9.3037,9.2304,9.6786,5.65,6.8648,8.4486,7.0247,5.5954,7.5131,7.3189,5.3347,10.252,8.0912,8.0941,10.9874,11.0563,10.5524,11.8914
AT1G18740,30.9974,25.3938,35.5915,18.7459,20.7941,22.7635,13.9562,11.469,21.3722,9.8533,17.5695,20.3381,14.9119,13.2256,22.382,15.3523,16.6272,21.1206,16.7102,15.1819,18.3978
AT1G18870,9.5316,8.335,12.257,10.7931,6.7164,9.6701,6.5304,5.5203,5.7256,5.3436,5.8396,5.2395,1.7751,1.1894,2.5946,0.8201,1.2344,1.0863,0.9684,0.9356,1.1667
AT1G22520,19.1187,13.891,18.4537,10.1218,12.3518,14.075,9.3405,10.6569,12.8174,13.8857,13.026,14.4011,13.223,15.2325,17.8328,12.5904,12.5846,13.6926,13.3468,10.6277,17.2759
AT1G24170,43.0895,35.5427,29.764,31.7436,30.5129,41.5512,23.6596,21.2124,27.3952,17.9509,35.2266,18.8327,30.3852,26.0659,34.5448,31.0245,29.2572,36.2555,28.2882,27.3479,35.7363
